ticker,count,score
LAACZ,0,0
ABGOF,0,0
TVAC,0,0
LFEX,0,0
DNHBY,0,0
CONX,0,0
HX,0,0
NBFJF,0,0
CLVLY,0,0
CCLLF,0,0
PXXXF,0,0
LSBK,0,0
BSMN,0,0
RMPL.PR,0,0
BOUT,0,0
ONXC,0,0
IPCIF,0,0
ISMVF,0,0
INGXF,0,0
ONFA,0,0
WRTBF,0,0
FFBC,0,0
USDR,0,0
RQI,0,0
RFCI,0,0
ISRG,0,0
GCEH,0,0
GSAH.U,0,0
MDEVF,0,0
SDOW,0,0
SWT,0,0
ESMAF,0,0
ARES,0,0
AICMF,0,0
ALFNF,0,0
MCFUF,0,0
KGLLF,0,0
SFY,0,0
SESMF,0,0
RVTI,0,0
GSID,0,0
UNLYF,0,0
EDI,0,0
SGFY,0,0
CARV,0,0
PXHI,0,0
ANDOF,0,0
MCLDF,0,0
ISRPF,0,0
CGEN,0,0
BOWXU,0,0
PNNLF,0,0
GSBX,0,0
HNHAF,0,0
ETEC,0,0
YGYI,0,0
UPDC,0,0
PEYTF,0,0
VO,0,0
TDSE,0,0
BLAGF,0,0
GCEC,0,0
GMHLF,0,0
ZHHJY,0,0
TOSBF,0,0
CMGGF,0,0
CIO.PRA,0,0
SPLM,0,0
BJWTF,0,0
PVCRF,0,0
PBKX,0,0
GMICF,0,0
TIMB,0,0
ARGX,0,0
TSGMY,0,0
HYHG,0,0
FAII.U,0,0
DMEC,0,0
NSCIF,0,0
DRV,0,0
NUS,0,0
ABT,0,0
HEWG,0,0
ESIV,0,0
IQDE,0,0
CBUMF,0,0
RHDGF,0,0
ANAB,0,0
IYF,0,0
TRIG,0,0
AXELF,0,0
NEWR,0,0
CDSG,0,0
WARR.U,0,0
CNJG,0,0
TEPCF,0,0
SBNCM,0,0
AZYO,0,0
BTBT,0,0
VIOT,0,0
HNFSA,0,0
AJX,0,0
AVTI,0,0
MYDP,0,0
EWPMF,0,0
OVT,0,0
BAGFF,0,0
WFGCF,0,0
DRWKF,0,0
CRUS,0,0
BRVDF,0,0
BCML,0,0
HCMLY,0,0
DWWEF,0,0
PCSGF,0,0
NETLF,0,0
HLMNY,0,0
UFFRF,0,0
PALC,0,0
TTTNF,0,0
EVLLF,0,0
DSSPF,0,0
MFNC,0,0
PBCRY,0,0
LIVK,0,0
PFF,0,0
DHCNL,0,0
TLMDW,0,0
GGABF,0,0
FNOV,0,0
FAII.WS,0,0
SGGTF,0,0
DBB,0,0
BAB,0,0
PRLB,0,0
SSPPF,0,0
TRMNF,0,0
FGNV,0,0
DLVHF,0,0
RGBP,0,0
KOTMY,0,0
SRRTF,0,0
PUTW,0,0
NWBI,0,0
CNWT,0,0
TRVN,0,0
WRI,0,0
WLMS,0,0
RRGB,0,0
ENCR,0,0
INGN,0,0
SPMO,0,0
YSG,0,0
WECFF,0,0
MTPTF,0,0
WWOW,0,0
SLCRU,0,0
TMBBY,0,0
UTZ,0,0
ASG,0,0
MRLN,0,0
BKJZY,0,0
ATEST.H,0,0
SRHBY,0,0
FDMF,0,0
OSSFF,0,0
AHACU,0,0
NSTRY,0,0
AZURF,0,0
MMIT,0,0
PSKRY,0,0
TRMT,0,0
CHVEF,0,0
EVRRF,0,0
SPHD,0,0
PBAM,0,0
DXGE,0,0
ILAL,0,0
GSCCF,0,0
IHTA,0,0
LTTTF,0,0
NUSA,0,0
DPMAY,0,0
CBPO,0,0
TFII,0,0
ESLGF,0,0
ANGVF,0,0
PCG.PRH,0,0
GCMG,0,0
HQDA,0,0
SPRWF,0,0
CHYCY,0,0
EUSA,0,0
HTPIF,0,0
PTEXF,0,0
CVE.WS,0,0
APEAF,0,0
BSE,0,0
FGOVF,0,0
SPHRF,0,0
PBNNF,0,0
CTJHF,0,0
VSSSF,0,0
PCTY,0,0
WBBW,0,0
SGOO,0,0
KDDIY,0,0
KAST,0,0
IPPIF,0,0
WSFGQ,0,0
MKVNF,0,0
OZMLF,0,0
DGRW,0,0
OHPB,0,0
FRSB,0,0
ZMPLF,0,0
VAIAF,0,0
XNET,0,0
LTMAQ,0,0
MEBUF,0,0
SPHRY,0,0
PTCO,0,0
GXC,0,0
NEWG,0,0
YGETF,0,0
UMLGF,0,0
PADHF,0,0
FVGCF,0,0
CHRW,0,0
RPT,0,0
SLJB,0,0
FBNC,0,0
IHSFF,0,0
LNSPF,0,0
GIII,0,0
KALV,0,0
RLPHQ,0,0
ADMLF,0,0
ASOZF,0,0
CAAFF,0,0
AVK,0,0
NENTF,0,0
NKORF,0,0
GDXJ,0,0
GMEV,0,0
DMYD,0,0
LQDI,0,0
BINP,0,0
ROKK,0,0
SGMNF,0,0
WFTUF,0,0
KKPNY,0,0
INMNF,0,0
HOLUU,0,0
EFIX,0,0
TKFOY,0,0
JKSM,0,0
KESG,0,0
GARLF,0,0
AMAR,0,0
ITGR,0,0
HMCOU,0,0
TLLTF,0,0
SWYDF,0,0
PHOS,0,0
CATM,0,0
ZDEXF,0,0
SHDNF,0,0
MMTOY,0,0
MEXX,0,0
SUZQF,0,0
SHGKY,0,0
PBPJF,0,0
RADIW,0,0
HSTM,0,0
LONCF,0,0
BDFH,0,0
COMSW,0,0
SRCH,0,0
GYLD,0,0
JFU,0,0
JBK,0,0
SLYV,0,0
BLKIF,0,0
CAUTF,0,0
YGMZ,0,0
ENSRF,0,0
UOLI,0,0
MAACW,0,0
MPGPF,0,0
APEUF,0,0
DRD,0,0
TTEZ,0,0
FDUSZ,0,0
TRLFF,0,0
ABLGF,0,0
CGEAF,0,0
HEGIF,0,0
SCOO,0,0
QQD,0,0
EMEXF,0,0
NTOIF,0,0
VCVOF,0,0
GSLO,0,0
CCJMF,0,0
ADMA,0,0
ECNCF,0,0
IGM,0,0
BVLDF,0,0
SLG.PRI,0,0
HQY,0,0
WYNN,0,0
LNLHF,0,0
BLNC,0,0
ZAZZT,0,0
FFWC,0,0
AKABY,0,0
AEMMY,0,0
MMNWF,0,0
LKMNF,0,0
TMTSW,0,0
TSBK,0,0
SKPN,0,0
LEDS,0,0
PNLT,0,0
LSXMA,0,0
TPPRF,0,0
ILIKF,0,0
AIV,0,0
HBIO,0,0
AIBRF,0,0
DLNG.PRB,0,0
RGGI,0,0
MCHB,0,0
VRSK,0,0
WCN,0,0
CLSD,0,0
SHBI,0,0
BYMOF,0,0
WTIPF,0,0
NYRSY,0,0
VNRX,0,0
PTF,0,0
MBAKF,0,0
LATN,0,0
KWIK,0,0
VLXC,0,0
FMBM,0,0
CHGCY,0,0
PNM,0,0
NTNTY,0,0
NMXS,0,0
ANMP,0,0
PAOTF,0,0
EZYMF,0,0
CNCT,0,0
HCAR,0,0
SYBX,0,0
IBTK,0,0
HUDRF,0,0
BBIG,0,0
BC.PRA,0,0
UAVS,0,0
FKDNF,0,0
NBIAY,0,0
USSJF,0,0
BOLL,0,0
ZGYHU,0,0
GPSDF,0,0
GATGF,0,0
TNTFF,0,0
CCOZF,0,0
RSSFF,0,0
FNTOF,0,0
YCBD.PRA,0,0
EMOR,0,0
ALORY,0,0
NSIT,0,0
NOURF,0,0
IVE,0,0
SXOOF,0,0
PGF,0,0
PCYG,0,0
RBTI,0,0
GLBR,0,0
ASZP,0,0
TDXP,0,0
NWWCF,0,0
IMUN,0,0
UVV,0,0
NKX,0,0
CCI,0,0
OTTV,0,0
FLL,0,0
ITI,0,0
SKAS,0,0
VOXCF,0,0
ILIM,0,0
CMO,0,0
SHALY,0,0
NWEGF,0,0
HEXO,0,0
SNDFY,0,0
PNNT,0,0
RGA,0,0
PCRBF,0,0
GECCL,0,0
FALC,0,0
DSNY,0,0
EEMA,0,0
TNGZF,0,0
CZBS,0,0
JPEM,0,0
RTMNF,0,0
CUOTF,0,0
DLTR,0,0
IPAH,0,0
FCIT,0,0
HYUP,0,0
PSTTF,0,0
VPU,0,0
CADMF,0,0
FRDM,0,0
FEIM,0,0
ATSG,0,0
FBEC,0,0
VIG,0,0
SFIR,0,0
BDRFF,0,0
SMXMF,0,0
MGVMF,0,0
EVGRF,0,0
WCVC,0,0
TRRSF,0,0
HNTIY,0,0
GLP.PRA,0,0
ATRA,0,0
TYCOF,0,0
RTRZY,0,0
JXI,0,0
HMLP.PRA,0,0
WWDH,0,0
BLW,0,0
IQEPF,0,0
MSCI,0,0
STX,0,0
ABCM,0,0
CCOEY,0,0
RYN,0,0
CAI,0,0
BANC.PRE,0,0
ISGPF,0,0
KBSTF,0,0
BISOY,0,0
WBNEF,0,0
CBCFF,0,0
RPYTF,0,0
GLATF,0,0
BWG,0,0
FRTAF,0,0
PDEC,0,0
ARCB,0,0
THW,0,0
SICRF,0,0
ETIVF,0,0
UCON,0,0
RCII,0,0
FMAC.WS,0,0
PSAC,0,0
TESS,0,0
TACA.WS,0,0
AOMUF,0,0
ALLN,0,0
VLBI,0,0
APVTW,0,0
CSIOY,0,0
LND,0,0
AGLE,0,0
NRGOF,0,0
COIHF,0,0
DFEL,0,0
USBBU,0,0
CPPCY,0,0
PPTY,0,0
NTEI,0,0
VGGDF,0,0
VRVR,0,0
GKIN,0,0
PRCH,0,0
PIAGF,0,0
GNHAY,0,0
DWVYF,0,0
TKMTF,0,0
WBND,0,0
USNU,0,0
IFPJF,0,0
MYAGF,0,0
MAOMF,0,0
GBOX,0,0
AIZP,0,0
AIQUY,0,0
TGOPF,0,0
SUGVF,0,0
USB.PRH,0,0
SINGY,0,0
MDRR,0,0
TOIPF,0,0
ISDSF,0,0
AAC.U,0,0
ELP,0,0
OGAA,0,0
MSSZF,0,0
CCPPF,0,0
EFOR,0,0
FGB,0,0
GBLX,0,0
FLIY,0,0
REDU,0,0
ORYX,0,0
BCOW,0,0
BNCOY,0,0
RAAC,0,0
NEWT,0,0
RYGYF,0,0
BBLKF,0,0
VRTS,0,0
RBNW,0,0
STNE,0,0
HTSUF,0,0
GUORF,0,0
PFN,0,0
DXF,0,0
BRLAF,0,0
DGP,0,0
WHITF,0,0
MXSG,0,0
AOWDF,0,0
SPASF,0,0
DISCK,0,0
COCP,0,0
EGFEY,0,0
AGBAR,0,0
EMD,0,0
AME,0,0
CSPLF,0,0
QLTA,0,0
CFIIW,0,0
AMR,0,0
TRGGF,0,0
ATROB,0,0
CXBS,0,0
BOCOF,0,0
SMTOF,0,0
EYGPF,0,0
PAVE,0,0
GECCN,0,0
ORGO,0,0
MIXIF,0,0
NTABF,0,0
IPRC,0,0
EMQU,0,0
GZPFY,0,0
BUHPF,0,0
MACE,0,0
GBRIF,0,0
AHT.PRG,0,0
GBMS,0,0
SETUF,0,0
MTUL,0,0
CLLNY,0,0
AFTM,0,0
ECGP,0,0
HTGC,0,0
AGQ,0,0
DAUGF,0,0
OSEHF,0,0
RNVA,0,0
CNMMY,0,0
MWFO,0,0
QMIS,0,0
EDULF,0,0
CRBKF,0,0
DMLP,0,0
GYOG,0,0
WMGPF,0,0
PETRY,0,0
SHZUY,0,0
TLK,0,0
VERO,0,0
IGPFF,0,0
PCPDF,0,0
NERD,0,0
PEBA,0,0
PDDTF,0,0
AMX,0,0
OGNG,0,0
CRPJF,0,0
NYT,0,0
FESNF,0,0
CEHD,0,0
DQJCY,0,0
PCCWY,0,0
CGJTF,0,0
BORNY,0,0
MOPN,0,0
RHHVF,0,0
GLWA,0,0
CDZI,0,0
LARK,0,0
SCVX.WS,0,0
JLMC,0,0
DRIO,0,0
ESIFF,0,0
RDGA,0,0
XTRRF,0,0
VIRI,0,0
GRA,0,0
HOV,0,0
HIUH,0,0
BLSFY,0,0
GWIO,0,0
RCGCF,0,0
QEXXF,0,0
VIOV,0,0
TDGDF,0,0
DFAE,0,0
CSU,0,0
REGMF,0,0
CBOF,0,0
ISIG,0,0
PSL,0,0
CEM,0,0
FLDYY,0,0
CUEYF,0,0
WSRLF,0,0
MNXBF,0,0
IDDTF,0,0
CX,0,0
APTV.PRA,0,0
MDRRP,0,0
TRTI,0,0
TBDYF,0,0
IWR,0,0
ERF,0,0
WODI,0,0
EPRSQ,0,0
DRUA,0,0
OYIEF,0,0
VIRC,0,0
VNUE,0,0
MZZMF,0,0
GDMA,0,0
NSNHF,0,0
JIG,0,0
BASI,0,0
YATRY,0,0
SFRRF,0,0
EOPAF,0,0
BNRPF,0,0
RIINF,0,0
AAP,0,0
BITTF,0,0
CFG,0,0
BCEKF,0,0
SASOF,0,0
WSM,0,0
JGSMY,0,0
SCGPY,0,0
HLAL,0,0
VRTHF,0,0
ISSSF,0,0
PSTO,0,0
ABZUF,0,0
IXSBF,0,0
SPWH,0,0
TBIIF,0,0
WINH,0,0
CTSDF,0,0
EUSC,0,0
RGPCF,0,0
SHLD,0,0
RCMT,0,0
BZYR,0,0
CPE,0,0
GPOVF,0,0
ALX,0,0
LSEA,0,0
SCCC,0,0
VNJA,0,0
BNRJF,0,0
FXL,0,0
RGBOQ,0,0
OACB.WS,0,0
NWQZF,0,0
MMOED,0,0
PGTMF,0,0
KTH,0,0
BJAN,0,0
TNLIF,0,0
EVAHF,0,0
MGXRF,0,0
ARCT,0,0
RODM,0,0
SWISF,0,0
SARTF,0,0
NSTM,0,0
HOSZY,0,0
GNFT,0,0
ADSV,0,0
VIVE,0,0
FLLIY,0,0
OSG,0,0
MXF,0,0
EDAP,0,0
MHIVF,0,0
RSRBF,0,0
FMIL,0,0
NBRV,0,0
USUTF,0,0
BBBMF,0,0
DNAT,0,0
AVOI,0,0
BAMXF,0,0
CTAM,0,0
WERN,0,0
RCLFU,0,0
GTII,0,0
BLJZY,0,0
VESTF,0,0
GGROU,0,0
ANGMF,0,0
TIKRF,0,0
SAPIF,0,0
TVTOF,0,0
GEAGY,0,0
HRB,0,0
RTM,0,0
PSB.PRX,0,0
MHVYF,0,0
TBJL,0,0
PIFLF,0,0
CIT,0,0
AFGB,0,0
VYND,0,0
SMTI,0,0
CNCE,0,0
PILBF,0,0
BJCLF,0,0
GLDAF,0,0
MMM,0,0
LMACU,0,0
SRLZF,0,0
DFTS,0,0
GNGT,0,0
CSRA.U,0,0
ALTB,0,0
UVSS,0,0
FIS,0,0
SHTGF,0,0
HSTG,0,0
ACSG,0,0
BNCZF,0,0
EGRNY,0,0
GBT,0,0
ARRY,0,0
FIW,0,0
AMNCB,0,0
PLX,0,0
BTBIF,0,0
SMPBF,0,0
LFTSF,0,0
PMCUF,0,0
GEOS,0,0
SNHO,0,0
SANJF,0,0
FINMY,0,0
MKKGY,0,0
ANET,0,0
FRHV,0,0
BIOQ,0,0
SLNX,0,0
HTWSF,0,0
ATEX,0,0
SMRTQ,0,0
OWECF,0,0
REX,0,0
TOMYY,0,0
BHLB,0,0
SISXF,0,0
CNOBF,0,0
JETMF,0,0
NRCD,0,0
SUI,0,0
LAGR,0,0
TOWTF,0,0
FIF,0,0
DLII,0,0
BNPQF,0,0
FETLY,0,0
LDSF,0,0
BSPK,0,0
AGM.PRD,0,0
ICLTF,0,0
IHRPF,0,0
FUBAF,0,0
VEON,0,0
GBCI,0,0
FERL,0,0
FRPC,0,0
VTAQU,0,0
FND,0,0
NBR.PRA,0,0
PRZFF,0,0
SCPS,0,0
GNCLF,0,0
SXGAF,0,0
TDBOF,0,0
AVBH,0,0
DWMNF,0,0
IQLT,0,0
EQTD,0,0
RPV,0,0
SOTGY,0,0
ZDPY,0,0
EJPRY,0,0
MYGN,0,0
FIDU,0,0
TRUWY,0,0
NWPG,0,0
TGONF,0,0
IEO,0,0
FEBZ,0,0
PFE,0,0
SZSMF,0,0
LINRF,0,0
PIO,0,0
KCCFF,0,0
WTFCM,0,0
TKGBF,0,0
SCHZ,0,0
BMTX.WS,0,0
NMHLY,0,0
JWN,0,0
DLGI,0,0
RBDC,0,0
MUSS,0,0
ARXXL,0,0
VRBCF,0,0
LVNSF,0,0
ZHUZY,0,0
TUWLF,0,0
GTHKF,0,0
MOH,0,0
ZTNO,0,0
THNPY,0,0
PHIC,0,0
AMFPF,0,0
CRXM,0,0
LOGL,0,0
RNGTF,0,0
SZHFY,0,0
BDUUY,0,0
TRKX,0,0
PLTT,0,0
WNCG,0,0
JBSS,0,0
TIXC,0,0
MTGCF,0,0
CHIC,0,0
WTRYU,0,0
AMPCF,0,0
MNYFF,0,0
ETV,0,0
TROUF,0,0
NOACU,0,0
NLLRF,0,0
SRWRF,0,0
AILQF,0,0
YZOFF,0,0
CLIFF,0,0
CAOLF,0,0
PARXF,0,0
GEGP,0,0
ASO,0,0
ABCP,0,0
SWRM,0,0
AECFF,0,0
AIHS,0,0
GPDB,0,0
LMGHF,0,0
YI,0,0
SYVC,0,0
ARAFF,0,0
BRPA,0,0
XYF,0,0
AGTAF,0,0
XREG,0,0
ARGC,0,0
CGKEY,0,0
LMGR,0,0
TMO,0,0
BURL,0,0
DALT,0,0
SUMXF,0,0
MBSRY,0,0
CUE,0,0
CCNC,0,0
AHROQ,0,0
PWQQF,0,0
BSCP,0,0
RSCZF,0,0
CYFL,0,0
FRSAF,0,0
OPTL,0,0
ANGCF,0,0
BAMH,0,0
GURE,0,0
CAAOF,0,0
IERNF,0,0
VIZC,0,0
FNCHF,0,0
HTD,0,0
AL.PRA,0,0
MTSFY,0,0
ESGV,0,0
PTBRY,0,0
AMHLF,0,0
DGPIF,0,0
YEWTF,0,0
SQNXF,0,0
NODB,0,0
WWUEY,0,0
TACBY,0,0
DBSDF,0,0
VVCTY,0,0
YLLWF,0,0
ESGN,0,0
CBLRF,0,0
EMCB,0,0
RVRKF,0,0
CILZ,0,0
PTRC,0,0
ATTLF,0,0
BCBF,0,0
BFWWF,0,0
CPCAF,0,0
EVREF,0,0
GFGVF,0,0
GEBHY,0,0
BJWTY,0,0
LIGA,0,0
BRRN,0,0
SHUNF,0,0
CFRLF,0,0
PAWH,0,0
CHKGF,0,0
TMICY,0,0
ACACU,0,0
ACGX,0,0
SHPHF,0,0
PDI,0,0
VAPR,0,0
SNPTF,0,0
SCE.PRK,0,0
GLLL,0,0
FLAF,0,0
BMRMF,0,0
HCLHF,0,0
NEVWF,0,0
IAT,0,0
FMHS,0,0
DSX,0,0
NMIH,0,0
BTGYY,0,0
UEVM,0,0
SSDT,0,0
INITF,0,0
CANB,0,0
SDVY,0,0
BLPG,0,0
LFUS,0,0
SODI,0,0
GPBI,0,0
FPI,0,0
PQLC,0,0
KROS,0,0
MIST,0,0
CVY,0,0
GBR,0,0
SGMA,0,0
CHOB,0,0
AMBEF,0,0
TYEKF,0,0
ENTA,0,0
CHCC,0,0
TRRB,0,0
ATCO.PRG,0,0
EXPD,0,0
NPAKF,0,0
RTTO,0,0
FFVWF,0,0
MNILY,0,0
STAR.PRG,0,0
GBOKD,0,0
URG,0,0
GDSI,0,0
XFLT,0,0
OKENF,0,0
ATRBF,0,0
ACI,0,0
CLBN,0,0
TBK,0,0
INSE,0,0
UNICY,0,0
BYLTF,0,0
USOI,0,0
FBGX,0,0
GJT,0,0
ARNI,0,0
MGCV,0,0
THRR,0,0
CGAC,0,0
XGN,0,0
ELUXF,0,0
BRANF,0,0
BPFH,0,0
RGP,0,0
PTAM,0,0
CHX,0,0
HWM,0,0
DGS,0,0
CASI,0,0
AXFOY,0,0
SBBSF,0,0
CNDL,0,0
HFXI,0,0
HPHTY,0,0
VLDI,0,0
INSM,0,0
OBNNF,0,0
HLIT,0,0
AFIF,0,0
GNIIF,0,0
ONSTF,0,0
MZZ,0,0
BYFC,0,0
OPNT,0,0
APHTF,0,0
TMSNF,0,0
DWIN.U,0,0
CSCPF,0,0
GIFX,0,0
NXPRF,0,0
MSLOF,0,0
VYGPF,0,0
BYOC,0,0
UBBSF,0,0
DFPHU,0,0
IMOS,0,0
CANE,0,0
SPRBF,0,0
CDAK,0,0
SFSA,0,0
BSL,0,0
CARR,0,0
OXBRW,0,0
OKE,0,0
FRLOF,0,0
FMAG,0,0
BRPAR,0,0
BKEP,0,0
GSHHY,0,0
DUOT,0,0
ABR,0,0
SYBF,0,0
SID,0,0
LGNYZ,0,0
SHPHY,0,0
PTSH,0,0
VARXF,0,0
NPKLY,0,0
SCHG,0,0
QVCD,0,0
HHR,0,0
RAIFY,0,0
VGDVF,0,0
JXMNF,0,0
JAIRF,0,0
BUYZ,0,0
DCNNF,0,0
PLLIF,0,0
SDEC,0,0
EWKS,0,0
MDVP,0,0
TVDPF,0,0
CPPTF,0,0
HSEEF,0,0
EVOGF,0,0
ATRTF,0,0
MDYV,0,0
UNIEF,0,0
PPCB,0,0
GORO,0,0
GRU,0,0
NLSN,0,0
ADST,0,0
TMPM,0,0
SGER,0,0
ATDRY,0,0
BSCU,0,0
NWLXF,0,0
MOXC,0,0
STIC.WS,0,0
AKAOQ,0,0
NPKYY,0,0
CBDY,0,0
ORPH,0,0
HLDCY,0,0
KBA,0,0
BLCM,0,0
PPRW,0,0
DVDCF,0,0
THPFF,0,0
PXCLF,0,0
PEGRY,0,0
TBNGY,0,0
SEGI,0,0
HBTC,0,0
WETG,0,0
GNRRF,0,0
ERIAF,0,0
CONXF,0,0
RNSHY,0,0
MPAD,0,0
TRBX,0,0
NWCN,0,0
MABHF,0,0
MDCN,0,0
ZENYF,0,0
BIRDF,0,0
SZGEF,0,0
BANI,0,0
PHT,0,0
LIBFF,0,0
GLRI,0,0
CMLEF,0,0
GDL,0,0
CURIW,0,0
DTGI,0,0
RF.PRB,0,0
ATKR,0,0
QUCPF,0,0
CYTK,0,0
EGINF,0,0
AXRX,0,0
UZAPF,0,0
HUZNF,0,0
STND,0,0
MBCN,0,0
JCTCF,0,0
SPXE,0,0
SIVB,0,0
IQDG,0,0
GAB.PRK,0,0
WDKA,0,0
REOS,0,0
FPAY,0,0
PNPFF,0,0
ENTXW,0,0
POTTF,0,0
DMPWW,0,0
PIFMY,0,0
HFIAF,0,0
SGPRY,0,0
HXGCF,0,0
ABYB,0,0
PSGTF,0,0
DURYY,0,0
MONRF,0,0
KIRY,0,0
SAIIW,0,0
XPL,0,0
KLDW,0,0
GLBRF,0,0
SVTRF,0,0
AIC,0,0
SBBTF,0,0
MTFGF,0,0
RNNCF,0,0
RESP,0,0
DITTF,0,0
RLNTF,0,0
HUDLF,0,0
DLTA,0,0
FSRL,0,0
CFIGY,0,0
CUUCF,0,0
COFUF,0,0
UIHC,0,0
CRPJY,0,0
GGG,0,0
AMXEF,0,0
ELTZ,0,0
HZN,0,0
NVSKL,0,0
CBMI,0,0
VMBS,0,0
GENPF,0,0
DEIWY,0,0
TALC,0,0
CWBR,0,0
SAFLY,0,0
LNT,0,0
AGM.PRF,0,0
MWTCY,0,0
FHN.PRE,0,0
KPELF,0,0
IWTNF,0,0
XLB,0,0
JCOM,0,0
SMLV,0,0
CADIF,0,0
ZNKKY,0,0
IBCP,0,0
TNABY,0,0
QLC,0,0
RAUMF,0,0
UDRGY,0,0
FDG,0,0
BHE,0,0
SWCKF,0,0
CNSMF,0,0
TDF,0,0
FAS,0,0
DDMXU,0,0
VFMO,0,0
WFC.PRQ,0,0
BBEU,0,0
YGMTF,0,0
IBHF,0,0
TODGF,0,0
ENSV,0,0
TDIV,0,0
OTPBF,0,0
PGUCY,0,0
NSEC,0,0
FUJHF,0,0
AYHC,0,0
AMEH,0,0
NUVSF,0,0
PFIE,0,0
WTGRF,0,0
AXSPY,0,0
XENT,0,0
KGHPF,0,0
IBDT,0,0
MJWNF,0,0
PAASF,0,0
RMTN,0,0
AVDV,0,0
GDDCF,0,0
OWRDF,0,0
JIXAY,0,0
PFOH,0,0
LEJU,0,0
SNDD,0,0
GTHX,0,0
SORHF,0,0
HRNTF,0,0
ASTVF,0,0
SSEHF,0,0
DRQ,0,0
TRTY,0,0
OGFGY,0,0
NCAUF,0,0
CESSF,0,0
SOGFF,0,0
FGF,0,0
BHB,0,0
HBUV,0,0
GCV,0,0
BLOK,0,0
JMM,0,0
CTXS,0,0
LNC,0,0
KDKWF,0,0
IMCDY,0,0
JKEHY,0,0
MLHC,0,0
VTHR,0,0
ECH,0,0
MTT,0,0
COCBF,0,0
TGLVY,0,0
VRPX,0,0
BECN,0,0
RNWEY,0,0
IDPUF,0,0
CZFS,0,0
PMT.PRB,0,0
CDHSF,0,0
BSPB,0,0
CBLAQ,0,0
NMBF,0,0
ASMOF,0,0
BSEAF,0,0
GRLF,0,0
IYE,0,0
FLQH,0,0
CICHF,0,0
AQFD,0,0
SBWFF,0,0
SYNH,0,0
DAUG,0,0
PMCB,0,0
SSNNF,0,0
NXGPY,0,0
CIZ,0,0
DOMWF,0,0
CGCO,0,0
PSX,0,0
BCRD,0,0
PIPP.WS,0,0
HNKLY,0,0
OPMG,0,0
TUP,0,0
LXRAW,0,0
SEOAY,0,0
ASMVF,0,0
HWCPZ,0,0
WOFA,0,0
BMXMF,0,0
VNNVF,0,0
DGNYF,0,0
SSHLF,0,0
GMDMF,0,0
INDB,0,0
SHMMF,0,0
DTRC,0,0
WARFF,0,0
EGRAY,0,0
TUFN,0,0
IDPPF,0,0
GFTX,0,0
BSTJF,0,0
CHDGF,0,0
CEI,0,0
MDEPY,0,0
PDLI,0,0
CRNX,0,0
SGMR,0,0
GMPUF,0,0
GABLF,0,0
TVC,0,0
NXXTF,0,0
FTSL,0,0
VCLT,0,0
WRDEF,0,0
NTRB,0,0
QLV,0,0
BABL,0,0
VKIND,0,0
MMTS,0,0
CRBJY,0,0
CSNVY,0,0
BTI,0,0
RVNU,0,0
RUEXF,0,0
TWOU,0,0
HTFA,0,0
IMMZF,0,0
ACXIF,0,0
NIIRF,0,0
NWG,0,0
EVRX,0,0
WMWWF,0,0
ULIHY,0,0
POLJF,0,0
KMERF,0,0
DBJA,0,0
MQBKY,0,0
FTAI.PRA,0,0
TAYD,0,0
AMRN,0,0
RFL,0,0
GRRMY,0,0
CQXL,0,0
GLFH,0,0
WOLTF,0,0
FSTA,0,0
FSHYF,0,0
KURA,0,0
SCLZF,0,0
UEPS,0,0
NHPEF,0,0
NUNZ,0,0
TAMG,0,0
LAREF,0,0
DYFSF,0,0
NMMCW,0,0
ADERU,0,0
CHS,0,0
KLSVF,0,0
CSPKY,0,0
HOIEF,0,0
NOHO,0,0
AEXFF,0,0
KBNT,0,0
SSGXF,0,0
RDWD,0,0
PRKWF,0,0
IPAY,0,0
CLLIF,0,0
PURY,0,0
MKTY,0,0
DXMEF,0,0
CEW,0,0
PMAH,0,0
WGNR,0,0
SROYF,0,0
NOEJF,0,0
PMF,0,0
GEHDY,0,0
CLNY,0,0
CABB,0,0
KOKU,0,0
CID,0,0
CEVIY,0,0
VEMLY,0,0
CCU,0,0
ZNAE,0,0
BAKPF,0,0
ELOX,0,0
AMWL,0,0
PVMCF,0,0
ONCP,0,0
SPRRY,0,0
SOQDQ,0,0
PRYNF,0,0
MVMDF,0,0
KGSDF,0,0
GPC,0,0
FVTI,0,0
RPRX,0,0
SCO,0,0
NSPT,0,0
BLMC,0,0
GNL,0,0
HUIZ,0,0
CVAS,0,0
SONVF,0,0
VXF,0,0
ARKIU,0,0
MCRNF,0,0
SAPX,0,0
BMBLF,0,0
LSXMK,0,0
EMMF,0,0
FDHC,0,0
WLLAW,0,0
URNXF,0,0
FLUIF,0,0
DBXTF,0,0
BWLVF,0,0
RYPE,0,0
TNGMF,0,0
FVE,0,0
CVGI,0,0
ACEHF,0,0
NAII,0,0
PSZMF,0,0
XYNO,0,0
SNMN,0,0
MEDYF,0,0
SOTDF,0,0
JASUF,0,0
FRTG,0,0
ALACW,0,0
SUSRF,0,0
BLONF,0,0
JPXN,0,0
ORKLY,0,0
GTGDF,0,0
PIFMF,0,0
HMSVY,0,0
ARCVF,0,0
HDUGF,0,0
SWDHY,0,0
TETAA,0,0
TLTRF,0,0
CNMD,0,0
IDNA,0,0
FNCDY,0,0
LWSCF,0,0
IPPLF,0,0
TRSI,0,0
SLNO,0,0
HKWO,0,0
RMGBW,0,0
ASNHF,0,0
FNEVY,0,0
